-61.419840 643.118845 -165.214622 0.259463 0.023822 -0.003545
-4.483445 567.580568 -414.509689 0.231038 -0.000088 -0.000035
75.465273 432.182279 -307.409822 0.180686 -0.032732 -0.004590
-49.051830 482.616441 -208.537271 0.197680 0.019014 -0.001745
71.887065 740.692864 -187.660233 0.298673 -0.027386 -0.007778
125.781951 603.320371 -110.135627 0.242971 -0.052953 -0.008827
-3.030023 722.302564 -345.843808 0.290545 -0.005006 -0.007860
286.016511 557.427247 -112.650286 0.225015 -0.119623 -0.008472
-133.289467 304.284649 -117.179762 0.124864 0.055295 -0.002525
-200.429934 414.256042 -222.962013 0.170322 0.080802 -0.003428
-36.755012 322.103753 -251.896086 0.131065 0.017688 -0.001956
-215.560986 260.663183 21.077483 0.108172 0.092976 -0.001594
-282.757769 370.630529 -84.725634 0.151709 0.115881 -0.003781
-270.420524 210.158119 -128.066069 0.087130 0.112614 -0.003396
-188.107255 253.774628 -266.285620 0.105650 0.076634 -0.000924
600.226596 347.895917 -428.153464 0.142445 -0.242119 0.000293
627.620785 184.415201 -409.327877 0.074241 -0.259524 0.000162
473.456057 240.194375 -439.413727 0.102563 -0.198168 0.001805
545.226537 269.135250 -291.775015 0.108720 -0.227814 -0.004995
754.434457 292.059674 -398.037430 0.118200 -0.308123 -0.005380
672.041858 376.793570 -280.501209 0.154311 -0.278649 -0.002673
451.691340 387.060984 -363.449190 0.155894 -0.185863 -0.001163
468.452965 337.370896 -79.541398 0.137487 -0.189924 -0.003224
413.443092 258.668849 56.706882 0.105970 -0.167966 -0.007112
617.035528 298.171279 -144.185419 0.120425 -0.252448 -0.007661
562.031521 219.502592 -7.869615 0.091543 -0.229282 -0.004755
523.665192 416.312147 -215.653744 0.169985 -0.213304 -0.007119
490.230592 190.496598 -155.471152 0.078270 -0.202101 -0.001851
540.226708 366.346758 68.078315 0.149401 -0.218111 -0.006028
341.646974 229.710418 -90.903357 0.095516 -0.139685 -0.003474
164.802054 -53.628387 -325.726646 -0.021499 -0.066789 0.002785
109.826476 -132.289326 -189.447033 -0.052428 -0.042564 0.002497
247.197738 -138.371131 -443.266138 -0.055070 -0.102249 0.006365
319.026294 -109.423348 -295.664756 -0.043487 -0.130918 0.003671
219.834170 24.986424 -462.022719 0.011764 -0.089343 0.003909
291.637999 53.934189 -314.403756 0.024535 -0.122492 0.002799
192.178378 -217.036152 -306.997359 -0.088671 -0.078620 0.006115
236.634702 -24.705755 -178.116260 -0.007122 -0.095819 0.002497
37.996067 -161.220403 -337.072442 -0.063807 -0.016295 0.004116
149.843348 508.032024 -435.851897 0.207572 -0.060097 -0.002280
500.828230 76.816016 -420.649624 0.034241 -0.204417 0.002308
528.222935 -86.547747 -401.913599 -0.032564 -0.216448 0.003204
374.007967 -30.777882 -431.967055 -0.010219 -0.155080 0.004259
445.821662 -1.814958 -284.359254 0.002241 -0.183441 0.000038
418.431782 161.536323 -303.091413 0.066591 -0.174709 0.001543
244.548284 311.926989 33.317236 0.128015 -0.099917 -0.002584
286.627972 151.089341 45.394931 0.062618 -0.116149 -0.006029
214.829451 122.120804 -102.236349 0.050211 -0.086985 -0.002854
-387.203392 -356.013762 13.562576 -0.139653 0.167868 0.003110
-232.087646 -264.470381 3.990147 -0.101855 0.098059 -0.000679
-317.355069 -311.694201 -131.243579 -0.121625 0.136185 0.002345
-308.702491 -297.606563 148.593264 -0.115040 0.136482 0.007603
-410.434695 -198.099217 61.800512 -0.077997 0.174759 0.002217
-547.552211 -292.274281 50.957436 -0.114050 0.228863 0.003071
-465.261598 -248.664477 -87.280136 -0.096763 0.194397 0.004061
-258.325332 -459.052990 -10.141418 -0.180216 0.107627 0.006536
-151.659166 -57.254019 -242.198587 -0.023483 0.061118 0.002766
16.193389 -14.413051 -261.194387 -0.004925 -0.006404 0.001692
-191.056349 -60.319847 -65.610642 -0.022378 0.081987 0.002172
-175.809070 93.288700 -309.600806 0.041794 0.072197 0.002799
-258.127222 49.668397 -171.385487 0.023474 0.109146 0.000795
-287.343322 -154.070741 -246.570913 -0.064091 0.114475 0.003859
-138.155037 -208.417983 -311.123303 -0.083404 0.057447 0.004149
-38.770298 -93.097767 -124.911125 -0.036803 0.018351 0.001749
-169.403959 -207.207194 -141.366199 -0.082351 0.073501 0.005415
-127.074490 -397.082729 71.847578 -0.160753 0.058654 0.003147
-99.794902 -560.493026 90.526907 -0.224266 0.047072 0.002605
-213.917363 -418.996953 212.458070 -0.166524 0.091617 0.004314
27.117785 -452.870374 101.910784 -0.180149 -0.004990 0.003170
-44.655559 -481.858809 -45.740250 -0.190633 0.025223 0.006137
-72.036439 -318.507103 -64.458020 -0.125953 0.033673 0.004608
-55.300864 -368.128285 219.478967 -0.144555 0.027308 0.003303
-230.669324 107.049790 265.053399 0.042387 0.099792 -0.004359
-297.857635 217.020557 159.302649 0.090955 0.124450 -0.003856
-155.289721 -1.206416 366.963414 0.005990 0.073885 -0.000798
-312.980050 63.315241 403.311974 0.023568 0.140441 -0.002731
-367.866562 12.900112 254.221477 0.010470 0.155523 0.000169
-285.581426 56.531381 115.978912 0.026923 0.121066 -0.002096
-210.123016 -51.796686 217.880918 -0.018141 0.100756 -0.003413
-435.012315 122.892095 148.407751 0.052148 0.183995 -0.003862
-517.321123 79.266504 286.658217 0.035707 0.217087 -0.003323
-584.472479 189.239997 180.870246 0.080835 0.243885 -0.005854
-572.173594 28.752173 137.567663 0.015402 0.239315 -0.001333
-422.711378 -37.610442 105.129923 -0.012111 0.176923 0.000009
-489.887502 72.383675 -0.667307 0.031888 0.204639 -0.000918
-273.287601 -103.964357 72.654317 -0.038062 0.116742 0.002208
-355.560713 -147.605737 210.895083 -0.055528 0.149905 -0.000629
-328.129807 -154.526110 -76.496368 -0.058507 0.137960 0.000820
-407.549358 116.009514 -138.920114 0.049608 0.169329 -0.000198
-556.989474 182.329532 -106.462731 0.076872 0.228356 -0.001668
-544.662328 21.837177 -149.778911 0.011555 0.222153 0.001532
-395.225237 -44.505580 -182.213152 -0.014042 0.165409 0.003251
-462.358932 65.467403 -288.011473 0.026803 0.192327 -0.000204
-505.007871 -81.223647 243.366591 -0.029115 0.212759 0.000623
-642.155307 -175.385338 232.516011 -0.068240 0.268973 0.001289
-492.717355 -241.706069 200.040668 -0.094548 0.209939 0.002390
-559.859705 -131.744575 94.287302 -0.048068 0.236773 0.003990
-242.546170 -240.600721 290.658241 -0.095980 0.105346 0.000996
-477.562979 -88.114469 -43.955022 -0.032569 0.199763 0.002465
-626.999239 -21.785049 -11.502974 -0.005311 0.259032 0.000585
-614.667811 -182.288625 -54.798061 -0.071192 0.256534 0.005455
-532.367633 -138.664710 -193.036939 -0.050411 0.219125 0.005569
-575.006257 -285.339354 338.276751 -0.111198 0.244452 0.002873
-629.859576 -335.883170 189.186935 -0.134113 0.264920 0.001062
-709.294786 -65.401592 126.733857 -0.021168 0.295312 -0.000017
-776.430205 44.552267 20.968371 0.021553 0.319658 0.003762
-846.413775 -159.550657 115.879422 -0.060618 0.353113 0.002623
-696.970075 -225.907712 83.426518 -0.089150 0.289441 0.005385
-764.102112 -115.958599 -22.346839 -0.041880 0.313967 0.003972
-681.805532 -72.316387 -160.582486 -0.025571 0.281160 0.004267
-818.925849 -166.488950 -171.435156 -0.065207 0.336920 0.004179
-669.484074 -232.814802 -203.878863 -0.090469 0.276493 0.006289
-736.604171 -122.869853 -309.660423 -0.044313 0.299057 0.007136
-751.767095 -276.460161 -65.651028 -0.105067 0.309544 0.006927
-602.326129 -342.886514 -98.131723 -0.131807 0.246032 0.009186
-684.672364 -386.482441 40.100328 -0.152079 0.282085 0.008744
-739.471243 -437.001982 -108.991928 -0.172474 0.302761 0.007797
-806.625436 -327.001679 -214.733051 -0.129021 0.328466 0.007695
-888.905580 -370.670229 -76.488320 -0.145552 0.363139 0.009746
-118.097886 522.101280 362.612877 0.212614 0.056454 -0.006864
-130.453838 682.632100 405.874005 0.278557 0.062767 -0.010282
-185.357817 632.159677 256.802668 0.258743 0.080845 -0.007526
-255.317961 428.053116 351.719438 0.179537 0.109386 -0.007153
-105.741791 361.600741 319.312431 0.152676 0.044565 -0.004221
-172.979004 471.669127 213.508780 0.194418 0.076617 -0.005880
-200.521324 478.595514 500.825991 0.195362 0.088939 -0.006195
-267.657617 588.535201 395.041989 0.241493 0.115230 -0.007970
-197.608842 792.643289 300.151871 0.326608 0.084496 -0.010591
-252.499046 742.155527 151.031602 0.301744 0.106233 -0.010560
-334.788743 698.514579 289.260957 0.287722 0.140246 -0.011898
-212.809080 639.105085 544.219343 0.262926 0.096179 -0.006270
-362.362610 705.445507 576.585466 0.290081 0.159080 -0.010737
-349.949982 544.917245 533.301692 0.224218 0.148907 -0.008888
-188.149117 318.006362 457.517770 0.131095 0.087347 -0.006270
-337.640210 384.396152 489.954923 0.161410 0.141191 -0.006247
-325.306862 223.914316 446.586668 0.098041 0.141014 -0.005470
-175.803313 157.496581 414.198104 0.064743 0.078868 -0.002962
-242.990126 267.531206 308.370960 0.113171 0.106167 -0.004096
-417.166331 654.883894 427.490216 0.269312 0.175586 -0.010353
-484.320411 764.840601 321.718292 0.313074 0.200017 -0.012121
-472.013241 604.356270 278.402870 0.246318 0.195035 -0.009105
-499.475912 611.277320 565.793261 0.254950 0.209387 -0.005817
-566.618295 721.223973 459.945388 0.296416 0.235625 -0.011558
-404.827559 494.367610 384.184131 0.205465 0.168428 -0.008624
-554.301819 560.737603 416.636161 0.230729 0.230574 -0.006234
-392.488266 333.883078 340.844331 0.139231 0.167874 -0.008510
-459.657673 443.841852 235.106671 0.182142 0.190953 -0.003107
-310.220030 377.537474 202.603249 0.155434 0.130048 -0.005769
-541.985065 400.255097 373.326987 0.166387 0.227841 -0.008362
-529.638014 239.783292 329.983169 0.102568 0.223487 -0.007201
-380.177374 173.387883 297.513398 0.075474 0.159879 -0.003353
-447.321435 283.370578 191.749733 0.119857 0.187256 -0.005833
9.010543 86.174877 90.799341 0.038225 0.001642 0.000854
-127.756676 -8.447523 79.605806 -0.000478 0.060968 -0.002198
-148.385321 150.617048 126.795629 0.063929 0.064909 -0.003885
159.824413 43.494588 34.067770 0.021902 -0.063737 -0.000539
612.068613 395.346885 215.728554 0.162528 -0.241511 -0.004764
485.227861 287.696247 204.361913 0.117727 -0.194522 -0.006676
578.828410 169.847232 276.035627 0.075820 -0.230861 -0.011380
507.011078 140.843666 128.433032 0.058926 -0.204006 -0.005089
451.985180 62.237152 264.724492 0.029384 -0.178925 -0.005013
430.163404 209.115671 340.712380 0.086813 -0.167210 -0.003172
600.017548 -57.575657 -254.302919 -0.021438 -0.243994 -0.001515
627.389599 -220.919194 -235.542401 -0.086119 -0.253028 0.000690
473.215717 -165.166354 -265.616922 -0.064060 -0.191795 -0.000410
544.992843 -136.200214 -117.985292 -0.053168 -0.219606 -0.001810
534.398563 -22.510803 147.169196 -0.004505 -0.216318 -0.002626
462.591560 -51.474862 -0.435243 -0.019250 -0.185771 -0.001345
561.770302 -185.870236 165.915469 -0.072693 -0.224760 -0.003056
407.577676 -130.105831 135.863098 -0.048984 -0.162050 -0.003633
479.390745 -101.137332 283.466512 -0.036395 -0.190594 -0.007665
380.204121 33.239123 117.114977 0.016776 -0.154028 -0.003783
572.367471 -299.546028 -99.257659 -0.118682 -0.230328 -0.000505
644.152219 -270.597061 48.359590 -0.105168 -0.259478 -0.002662
489.954637 -214.831150 18.312671 -0.083823 -0.197763 -0.002159
654.759472 -384.264610 -216.806162 -0.152968 -0.263578 0.001443
500.569609 -328.521663 -246.870282 -0.131188 -0.202988 0.002356
599.745858 -462.897850 -80.517398 -0.183609 -0.239894 0.000802
445.547570 -407.153103 -110.578314 -0.162349 -0.179133 0.002314
418.185128 -243.806036 -129.315355 -0.096152 -0.169084 0.001123
517.337256 -378.176342 37.037835 -0.148974 -0.206566 0.000620
390.813963 -80.459638 -148.051332 -0.029370 -0.160168 0.000429
264.002209 -188.053010 -159.373042 -0.074319 -0.105427 0.001371
335.783879 -159.063520 -11.760463 -0.062338 -0.132551 -0.000743
363.435114 82.892181 -166.794132 0.035173 -0.148219 -0.001177
308.407133 4.281164 -30.500413 0.002724 -0.123407 -0.001914
582.957443 -413.249851 -364.411634 -0.165305 -0.236960 0.003874
555.587376 -249.903135 -383.162939 -0.100741 -0.226860 0.003172
737.141806 -468.998723 -334.351878 -0.187387 -0.299385 0.003422
665.328258 -497.980856 -481.969457 -0.198950 -0.272272 0.006542
456.120697 -520.865119 -375.742436 -0.209291 -0.185672 0.006166
428.770433 -357.506487 -394.475699 -0.143217 -0.174740 0.005490
610.329558 -576.608239 -345.675495 -0.231284 -0.248239 0.005834
527.936545 -491.872217 -228.124268 -0.197871 -0.211899 0.003868
346.373793 -272.780918 -276.924395 -0.107340 -0.141128 0.005179
274.573254 -301.750215 -424.545802 -0.122886 -0.110885 0.005929
373.741412 -436.127218 -258.184728 -0.176714 -0.150396 0.004807
219.559804 -380.386130 -288.253555 -0.153379 -0.087782 0.006732
291.367112 -351.402738 -140.631866 -0.138446 -0.115016 0.002770
363.157180 -322.423877 6.983512 -0.127504 -0.143353 0.002306
434.934621 -293.454299 154.609256 -0.114799 -0.172154 -0.000022
280.762501 -237.679582 124.549790 -0.093266 -0.108895 0.000118
390.522800 -485.777000 25.732693 -0.192216 -0.153607 0.002632
236.344636 -430.014546 -4.331880 -0.169556 -0.090953 0.001561
208.972160 -266.660128 -23.062706 -0.104274 -0.082402 0.002675
308.103958 -401.041055 143.312543 -0.159304 -0.121287 0.002717
462.309555 -456.798852 173.346280 -0.180006 -0.182671 0.001399
379.920535 -372.088655 290.925246 -0.147238 -0.147480 -0.000184
489.693669 -620.158895 192.117805 -0.248177 -0.193091 0.002249
335.493475 -564.392108 162.036603 -0.226601 -0.130185 0.002472
407.277891 -535.440672 309.655125 -0.213622 -0.160607 0.001008
54.784956 -210.904545 -53.127894 -0.084820 -0.018200 0.003573
137.177968 -295.636498 -170.690253 -0.117342 -0.052189 0.008899
181.591572 -103.313176 -41.824179 -0.040043 -0.070926 0.000585
82.152649 -374.255475 -34.396119 -0.148891 -0.028804 0.004948
-17.164462 -239.884292 -200.866572 -0.100249 0.009218 0.002221
472.912658 -570.504821 -91.807176 -0.228240 -0.190101 0.004598
318.727505 -514.755854 -121.875949 -0.205988 -0.126692 0.004920
627.092907 -626.246682 -61.753747 -0.252054 -0.249953 0.004191
417.893323 -649.119507 44.504969 -0.259673 -0.163453 0.004297
401.128297 -599.469567 -239.434059 -0.240743 -0.160622 0.006667
555.310824 -655.216555 -209.370593 -0.262601 -0.222512 0.005909
346.110920 -678.098854 -103.118201 -0.270643 -0.137202 0.005026
500.290558 -733.850309 -73.056569 -0.293851 -0.199385 0.006699
153.906663 -345.259042 113.244732 -0.138792 -0.058411 0.003013
225.718109 -316.309548 260.853233 -0.125337 -0.086213 0.000973
181.301313 -508.645842 131.953881 -0.202949 -0.068053 0.002594
98.879325 -423.928969 249.565227 -0.170086 -0.034650 0.000803
143.316081 -231.571999 378.431400 -0.090881 -0.051191 -0.000581
16.499410 -339.159647 367.117868 -0.135203 0.002838 0.003266
-61.942795 -124.143698 430.013780 -0.046546 0.035637 -0.001202
-492.033409 554.277667 -824.434266 0.222738 0.198650 -0.009024
-348.820232 542.442700 -739.945279 0.213723 0.137740 -0.001858
-593.749463 599.521729 -700.281533 0.242511 0.238305 -0.003482
-581.520285 438.847828 -743.697292 0.171475 0.224273 -0.005629
-431.975639 372.621011 -776.058518 0.152431 0.159909 -0.003380
-377.175862 423.198114 -626.970549 0.166530 0.148249 -0.002019
-514.312883 328.999551 -637.844876 0.129940 0.201684 0.005616
-364.837095 262.644685 -670.257445 0.110202 0.142745 -0.000294
-240.044817 517.347887 -616.119773 0.207159 0.092839 -0.004639
-185.192133 567.896742 -466.958256 0.229423 0.075676 -0.003941
-172.924462 407.382976 -510.303157 0.164782 0.067319 -0.002439
-252.361502 677.843308 -572.723773 0.272406 0.099457 -0.006581
-322.362953 473.705207 -477.846299 0.192131 0.127786 -0.001958
-389.489038 583.673044 -583.618115 0.235679 0.155169 -0.002810
-227.751390 356.846472 -659.430539 0.141618 0.084620 -0.000929
-456.581839 693.697805 -689.390748 0.282730 0.180793 -0.006183
-319.408854 787.821560 -678.534647 0.320629 0.129564 -0.003543
-401.814980 744.158383 -540.261758 0.297174 0.155896 -0.001188
-538.958453 649.993912 -551.144824 0.261121 0.215047 -0.003205
-606.050496 760.036590 -656.979747 0.308080 0.245842 -0.007210
-468.906947 854.181526 -646.075147 0.347265 0.186683 -0.009032
-471.809286 540.041519 -445.375197 0.217645 0.188020 -0.002174
-608.932795 445.865703 -456.268835 0.179859 0.243636 -0.002638
-459.503777 379.556415 -488.764468 0.152830 0.184317 -0.003218
-526.631826 489.489979 -594.563406 0.197718 0.208681 -0.004984
-676.069604 555.826161 -562.025500 0.227394 0.266589 -0.001001
-758.361374 512.207076 -423.793445 0.206240 0.303466 0.001111
-813.190939 461.679169 -572.879378 0.187642 0.325490 -0.000219
-663.772101 395.358853 -605.398265 0.159916 0.266422 -0.002693
-730.867779 505.383873 -711.251684 0.206068 0.290200 -0.008961
-422.277011 -102.171763 -618.723994 -0.045551 0.167002 0.009281
-367.605352 -51.494494 -469.576383 -0.023648 0.148845 0.008643
-434.857621 58.537412 -575.328192 0.026519 0.174566 0.003871
-489.520528 8.001176 -724.539391 0.001877 0.192548 0.003221
-504.782125 -145.636540 -480.419124 -0.056550 0.208671 0.005416
-571.969151 -35.628898 -586.205320 -0.011570 0.228769 0.002225
-300.957981 -198.728045 -552.167258 -0.082252 0.119053 0.008724
-61.363004 -128.208207 -517.211178 -0.051776 0.023312 0.002116
-216.471283 -119.821338 -428.596532 -0.049131 0.088325 0.001414
93.002504 -82.569673 -473.390556 -0.029457 -0.040183 0.004795
-87.072888 -21.337137 -391.903993 -0.009732 0.033092 0.003943
21.106268 -212.921193 -634.759092 -0.086119 -0.010369 0.004446
-43.062707 -270.905182 -433.000174 -0.106740 0.017854 0.005449
-201.135766 -69.696153 -586.821093 -0.026756 0.079110 0.004215
-242.932555 203.255295 -415.376632 0.084831 0.099002 0.001211
-310.048930 313.203109 -521.162218 0.127407 0.121120 0.000354
-380.003455 109.008542 -426.229594 0.047058 0.151392 0.003666
-226.905813 43.496481 -460.268012 0.023514 0.088514 0.008044
-297.731450 152.695986 -564.456497 0.064958 0.117007 0.004031
-312.815084 -1.022770 -320.462413 0.002693 0.134935 0.002154
-450.057152 -95.045414 -331.287854 -0.034824 0.184824 0.005609
-447.184950 219.057918 -532.021050 0.091043 0.179076 0.000327
-584.297566 124.890455 -542.900983 0.052918 0.235150 0.000352
-502.022915 168.498871 -681.163419 0.069298 0.199993 0.000867
-304.421450 27.529675 -674.390583 0.012082 0.120303 0.001096
-422.690895 -251.332624 -248.426388 -0.104755 0.172633 0.007526
-559.832332 -345.461927 -259.341687 -0.141402 0.227426 0.003323
-350.127916 -213.057592 -393.517987 -0.086312 0.138760 0.009011
-487.251301 -307.194468 -404.453498 -0.124182 0.200365 0.006546
-266.853799 -313.815116 -290.080987 -0.129053 0.099964 0.002764
-517.164824 14.927273 -437.092803 0.010794 0.209860 0.003193
-654.267766 -79.242813 -447.960223 -0.025929 0.261402 0.006588
-7.383616 813.221909 35.723891 0.330816 0.003324 -0.007184
48.926714 838.531259 190.643305 0.346866 -0.014809 -0.009404
135.953716 751.527479 -34.145509 0.307406 -0.053263 -0.009838
-73.673946 803.607551 -121.911215 0.327788 0.028778 -0.007880
-170.198399 785.768731 12.802328 0.319975 0.070581 -0.008848
4.813749 652.422673 -6.431594 0.268221 0.000393 -0.009828
65.410665 890.771999 -92.742421 0.359773 -0.021890 -0.008660
61.468612 677.773172 148.273506 0.272517 -0.020730 -0.011142
73.489917 517.311396 104.673107 0.210977 -0.028433 -0.008491
-103.034333 675.775397 118.565068 0.276302 0.044947 -0.008862
-35.771535 565.811106 224.380118 0.234524 0.018613 -0.003838
-48.164615 726.301037 267.652054 0.294936 0.023463 -0.008842
-23.557160 405.328467 180.987013 0.170278 0.014967 -0.007838
-90.738980 515.284444 75.246097 0.210190 0.038992 -0.006823
85.701389 356.813111 61.196812 0.149168 -0.034173 -0.002309
-160.685392 311.159780 170.148535 0.127865 0.071706 -0.004539
-78.427832 354.806733 31.906826 0.147204 0.035458 -0.004270
-142.647475 778.866501 -274.433149 0.315743 0.056983 -0.002428
-197.524758 728.366833 -423.579168 0.293414 0.077453 -0.003872
-154.831855 939.343544 -231.048924 0.379623 0.062466 -0.008091
-225.054934 735.207454 -136.252611 0.297296 0.090637 -0.004904
-292.175835 845.192797 -242.031373 0.343037 0.115473 -0.004986
-130.428353 618.371365 -317.815244 0.250034 0.051468 -0.004156
-209.738833 888.858790 -380.229289 0.355000 0.079210 -0.006783
-279.892951 684.698410 -285.355455 0.275637 0.110135 -0.001394
-4.728717 871.009154 -257.883738 0.348657 -0.001829 -0.008209
-86.024529 964.106962 -78.638179 0.391055 0.034134 -0.009695
-237.360582 895.718934 -92.952210 0.363117 0.095252 -0.006060
17.122808 492.036782 -50.167324 0.201070 -0.005053 -0.008544
-145.613792 464.770487 -73.847919 0.189240 0.060972 -0.003465
-240.236057 581.643642 107.729522 0.237027 0.100313 -0.005586
-389.690837 647.976767 140.181309 0.265921 0.158752 -0.006851
-157.926675 625.250085 -30.493302 0.254318 0.066315 -0.005575
-227.858528 421.142710 64.409406 0.174120 0.094753 -0.005847
-307.380572 691.590332 1.959282 0.278985 0.126220 -0.006320
-295.069014 531.107962 -41.388558 0.216935 0.120667 -0.005579
-322.524935 538.009268 245.958000 0.220870 0.134325 -0.006639
-377.369734 487.499230 96.853593 0.199943 0.156516 -0.004856
-319.659979 852.117110 45.286759 0.346388 0.130234 -0.008902
-386.788572 962.062906 -60.497313 0.390993 0.157239 -0.012259
-456.815832 757.940118 34.403310 0.308675 0.186122 -0.008307
-374.488098 801.546779 -103.822017 0.324334 0.150878 -0.006444
-359.322233 955.156574 -347.824825 0.384376 0.142528 -0.008343
-304.503677 1005.713019 -198.724947 0.408042 0.119082 -0.013018
-444.781939 1069.710586 -262.057852 0.432552 0.175679 -0.008167
-414.120737 904.644038 -496.916828 0.364957 0.160253 -0.006848
-441.643217 911.521489 -209.608554 0.368792 0.173959 -0.006726
-496.441198 861.016875 -358.704028 0.344712 0.196535 -0.003727
-347.016031 794.675721 -391.152993 0.318331 0.134029 -0.003096
-222.035763 1049.367809 -336.847777 0.420781 0.084463 -0.008177
-499.586040 1019.217085 -411.168051 0.408143 0.195185 -0.004617
-276.887929 998.824727 -486.048542 0.400352 0.107305 -0.009182
-362.309855 1113.404361 -400.168096 0.445022 0.140765 -0.002644
-523.945619 867.898486 -71.382645 0.351848 0.212382 -0.008583
-606.253470 824.282525 66.851902 0.334937 0.247936 -0.008249
-664.226574 931.936161 -134.681329 0.375869 0.265115 -0.006906
-661.066236 773.742325 -82.228983 0.315486 0.267874 -0.006702
-511.639779 707.408017 -114.686078 0.285799 0.207618 -0.005699
-578.765880 817.364491 -220.457642 0.329495 0.232362 -0.006418
-362.213418 641.063878 -147.143963 0.259623 0.146595 -0.003596
-212.748497 574.734018 -179.598613 0.233838 0.085755 -0.004444
-429.334068 751.034869 -252.928720 0.301915 0.168475 -0.006935
